RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,Win ,Loss,Conf W,Conf L,Non-Con W,Non-Con L,Road W,Road L,NETSOS,NETNonConfSOS,Q1 Win,Q1 Loss,Q2 Win,Q2 Loss,Q3 Win,Q3 Loss,Quadrant4,
2024-25-PennSt.,2024-25,Penn St.,Big Ten,,,66,66,66,119,16,15,6,14,10,1,3,8,56,340,2,10,3,3,4,2,7,1
2024-25-Columbia,2024-25,Columbia,Ivy League,,,272,272,285,224,10,15,1,13,9,2,3,9,272,329,1,1,0,3,0,4,9,7
2024-25-Colorado,2024-25,Colorado,Big 12,,,86,86,22,86,14,20,5,18,9,2,0,10,24,86,2,15,4,5,3,1,5,1
2024-25-EasternKy.,2024-25,Eastern Ky.,ASUN,,,187,187,244,210,16,14,12,7,4,7,7,9,170,71,0,3,1,2,4,4,11,5
2024-25-UCF,2024-25,UCF,Big 12,,,71,71,20,85,17,16,8,14,9,2,2,8,41,209,3,11,3,5,6,1,5,1
2024-25-Omaha,2024-25,Omaha,Summit League,61,AQ,160,160,217,205,20,12,16,3,4,9,7,9,233,182,0,1,0,6,6,1,14,4
2024-25-St.John's(NY),2024-25,St. John's (NY),Big East,8,AQ,13,13,45,101,30,4,21,2,9,2,8,2,65,167,6,4,11,1,7,1,6,1
2024-25-NorthCarolina,2024-25,North Carolina,ACC,46,AL,36,36,35,94,22,13,15,8,7,5,6,6,42,5,1,12,8,1,7,1,6,1
2024-25-Oregon,2024-25,Oregon,Big Ten,19,AL,29,29,13,78,24,9,13,9,11,1,7,4,29,66,8,7,8,2,5,1,3,1
2024-25-Nicholls,2024-25,Nicholls,Southland,,,171,171,203,203,17,13,14,8,3,5,8,8,172,35,0,4,1,1,2,7,14,2
2024-25-Montana,2024-25,Montana,Big Sky,58,AQ,143,143,183,197,22,9,18,3,4,6,7,8,146,20,0,4,1,2,4,3,17,0
2024-25-Presbyterian,2024-25,Presbyterian,Big South,,,240,240,251,212,11,18,7,10,4,8,4,12,307,332,0,0,0,3,5,5,6,10
2024-25-Towson,2024-25,Towson,CAA,,,151,151,187,198,21,11,17,3,4,8,9,5,241,152,0,1,1,2,8,6,12,2
2024-25-NorthernKy.,2024-25,Northern Ky.,Horizon,,,229,229,192,199,15,16,12,10,3,6,5,10,238,97,0,1,0,4,4,7,11,4
2024-25-Campbell,2024-25,Campbell,CAA,,,222,222,277,220,13,17,10,9,3,8,7,10,264,217,0,2,0,2,3,6,10,7
2024-25-NCState,2024-25,NC State,ACC,,,132,132,77,129,12,19,5,15,7,4,0,11,75,93,0,8,2,8,2,3,8,1
2024-25-KansasCity,2024-25,Kansas City,Summit League,,,241,241,211,204,9,20,5,13,4,7,2,12,223,156,0,2,1,2,1,10,7,6
2024-25-SanDiegoSt.,2024-25,San Diego St.,Mountain West,43,AL,52,52,65,118,20,9,14,7,6,2,6,4,64,7,3,6,5,2,4,1,8,1
2024-25-FloridaA&M,2024-25,Florida A&M,SWAC,,,321,321,306,238,12,17,11,9,1,8,4,13,115,1,0,6,0,1,0,1,12,9
2024-25-Minnesota,2024-25,Minnesota,Big Ten,,,96,95,37,95,15,17,7,14,8,3,5,5,49,336,7,8,1,7,1,2,6,1
2024-25-WesternMich.,2024-25,Western Mich.,MAC,,,279,279,244,210,11,20,9,10,2,10,6,10,224,154,0,2,1,3,2,6,8,9
2024-25-Ohio,2024-25,Ohio,MAC,,,179,179,228,208,15,16,10,9,5,7,3,10,292,291,0,1,0,3,5,6,10,6
2024-25-IndianaSt.,2024-25,Indiana St.,MVC,,,205,205,141,173,12,18,8,13,4,5,4,9,159,290,0,2,0,6,3,7,9,3
2024-25-GeorgeWashington,2024-25,George Washington,Atlantic 10,,,124,124,175,192,20,12,10,10,10,2,5,6,214,362,0,1,2,5,5,5,13,1
2024-25-NewMexico,2024-25,New Mexico,Mountain West,38,AL,42,42,82,131,25,7,18,4,7,3,7,4,80,61,3,4,8,1,4,2,10,1
2024-25-FloridaSt.,2024-25,Florida St.,ACC,,,90,90,77,129,17,15,8,13,9,2,2,9,83,265,1,6,2,6,6,2,8,1
2024-25-EasternWash.,2024-25,Eastern Wash.,Big Sky,,,284,284,170,190,8,22,6,13,2,9,2,14,202,88,0,2,0,4,1,9,7,7
2024-25-Northeastern,2024-25,Northeastern,CAA,,,207,207,265,216,17,15,9,10,8,5,7,8,319,339,0,1,0,1,5,7,12,6
2024-25-KennesawSt.,2024-25,Kennesaw St.,CUSA,,,137,137,98,146,16,14,11,9,5,5,5,8,137,206,1,1,2,4,8,8,5,1
2024-25-UCLA,2024-25,UCLA,Big Ten,25,AL,27,27,45,101,22,10,13,8,9,2,5,5,34,84,9,8,5,1,1,1,7,1
2024-25-Canisius,2024-25,Canisius,MAAC,,,357,357,281,223,3,28,3,17,0,11,2,15,242,72,0,2,0,2,0,4,3,20
2024-25-UCRiverside,2024-25,UC Riverside,Big West,,,142,142,139,171,19,12,14,7,5,5,7,10,103,33,1,5,3,1,5,4,10,2
2024-25-Colgate,2024-25,Colgate,Patriot,,,247,247,298,234,13,19,11,9,2,10,4,13,316,195,0,1,1,2,0,8,12,8
2024-25-FDU,2024-25,FDU,NEC,,,303,304,340,255,10,20,9,9,1,11,4,15,288,132,0,3,0,1,0,6,10,10
2024-25-Tennessee,2024-25,Tennessee,SEC,5,AL,5,5,16,81,27,7,14,7,13,0,6,5,6,129,11,7,5,1,5,1,6,1
2024-25-Evansville,2024-25,Evansville,MVC,,,257,257,120,160,10,21,8,13,2,8,4,11,148,189,0,3,1,4,5,9,4,5
2024-25-LongBeachSt.,2024-25,Long Beach St.,Big West,,,326,326,144,174,5,25,3,17,2,8,4,11,121,151,0,4,0,4,2,10,3,7
2024-25-SaintLouis,2024-25,Saint Louis,Atlantic 10,,,101,101,91,139,17,14,12,8,5,6,4,8,106,218,0,3,1,8,9,3,7,1
2024-25-Pepperdine,2024-25,Pepperdine,WCC,,,227,227,130,167,12,22,7,15,5,7,2,11,89,170,0,9,2,4,1,3,9,6
2024-25-Stonehill,2024-25,Stonehill,NEC,,,312,312,358,265,13,17,7,10,6,7,3,13,338,267,0,1,0,2,1,3,12,11
2024-25-LaSalle,2024-25,La Salle,Atlantic 10,,,214,214,106,152,13,19,6,14,7,5,2,10,109,201,0,5,1,5,6,6,6,3
2024-25-CaliforniaBaptist,2024-25,California Baptist,WAC,,,172,172,178,194,17,15,10,8,7,7,4,8,215,202,0,3,0,5,4,5,13,2
2024-25-Troy,2024-25,Troy,Sun Belt,56,AQ,99,99,222,206,21,10,16,5,5,5,9,6,171,64,0,3,2,1,5,3,14,3
2024-25-SIUE,2024-25,SIUE,OVC,64,AQ,216,216,359,266,19,11,15,7,4,4,7,8,343,164,0,2,0,0,2,2,17,7
2024-25-UCIrvine,2024-25,UC Irvine,Big West,,,62,62,152,179,27,6,18,4,9,2,14,3,155,214,1,1,3,2,12,3,11,1
2024-25-Vanderbilt,2024-25,Vanderbilt,SEC,39,AL,48,48,54,104,20,12,8,11,12,1,3,7,27,330,5,9,4,3,3,1,8,1
2024-25-Georgia,2024-25,Georgia,SEC,34,AL,33,33,42,99,20,12,8,11,12,1,3,7,19,220,4,11,5,1,3,1,8,1
2024-25-EasternMich.,2024-25,Eastern Mich.,MAC,,,268,268,281,223,15,16,9,10,6,6,6,10,342,346,0,0,0,2,3,10,12,4
2024-25-UTSA,2024-25,UTSA,The American,,,201,201,130,167,10,19,6,13,4,6,4,11,125,95,1,2,0,7,3,4,6,6
2024-25-SanDiego,2024-25,San Diego,WCC,,,324,324,140,172,5,27,3,17,2,10,0,12,107,242,0,6,0,6,0,5,5,10
2024-25-OleMiss,2024-25,Ole Miss,SEC,24,AL,28,28,26,88,22,11,11,9,11,2,5,6,5,69,8,10,5,1,2,1,7,1
2024-25-SaintPeter's,2024-25,Saint Peter's,MAAC,,,286,286,337,254,11,16,7,13,4,3,6,10,359,304,0,0,0,1,1,3,10,12
